cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,label,year,month,weekday,hour,comment_len
四月890,2018/5/3 8:00,sml-str50,本来 以为 是 甜品店 甜品 确实 超多 但是 也 有面 之类 的 主食 双皮奶 非常 好吃 一股 浓郁 的 味道 吃 完 真的 很饱 但 还是 想 吃 另 一道 招牌 牛 三星 面 还是 没 搞懂 啥 叫 牛 三星 里面 好像 有 猪肝 可能 因为 吃 双皮奶 吃饱 了 有点 吃 不 下去 面 就是 这边 的 特色 细面 总的来说 不错 店里 环境 一般 就是 吃 老字号 嘛,非常好,非常好,非常好,518986,5,2018,5,3,8,200
吴大梦1105,2018/5/2 19:54,sml-str50,汤粉 因为 吃 得 太快 忘记 拍照 真的 很 鲜美 很 舒服 双皮奶 不要 太 浓郁 芒果 西米奶 不要 太 凉爽 汤粉 结合 甜品 简直 是 搭配 不会 让 你 觉得 甜腻 会 让 你 的 胃 得 道 缓解 服务员 超 热情 的 给 你 找 位子 大家 挤 在 一起 吃 也 挺 有 气氛,非常好,非常好,非常好,518986,5,2018,5,2,19,166
胖妞_Ruby,2018/5/2 15:04,sml-str40,早茶 在 点 都 德 吃 多 了 午饭 省 了 南信 的 下午茶 却 怎么 也 不能 错过 和 上次 过年 时比 这次 倒 不 需要 从 门口 就 开始 排队 了 但 在 里面 等位 也 用 了 不少 时间 双皮奶 芝麻糊 杨枝 甘露 牛 三样 炸酱 捞面 都 来 一圈 吃 完 还 打包 了 份 绿豆沙 走 吃 的 好爽,很好,好,很好,518986,4,2018,5,2,15,177
VaneHelena,2018/5/2 14:35,sml-str30,双皮奶 太腻 了 吃 一半 就 腻 的 不行 了 肠粉 粉皮 还算嫩 滑 虾略少 不过 虾 还是 嫩鲜 的 呢 桂花 龟苓膏 桂花 蜜略 甜 还 不错 啦 不过 整体 都 比 芬芳 甜品 差 很多,一般,很好,很好,518986,3,2018,5,2,14,78
酱紫Miao,2018/5/2 14:24,sml-str40,就 在 陶陶 居 对面 远远地 就 可以 看到 好多 人 在 排队 果断 选 了 外带 红豆 双皮奶 双皮奶 温热 奶香 浓郁 舀 一勺 可以 看到 有 明显 的 上下 两层 加 了 红豆 则 多 了 一份 甜腻 杨枝 甘露 椰汁 打底 配有 芒果 和 菠萝 酸甜 爽口 总体 来说 东西 朴实 价格公道 口味 没有 特别 突出 算是 一家 还 可以 的 老字号 糖水 铺,很好,好,好,518986,4,2018,5,2,14,208
进击的肥喵,2018/5/2 13:44,sml-str40,人气 很旺堂 食 直接 进店 打包 再 门口 排队 买单 后报 桌号 会 有 服务员 送来 虽然 人多 速度 还 算 挺快 晚上 去 双皮奶 只有 热 的 价格 很 实在 可以 说 是 我 目前 吃 过 奶味 最 浓郁 的 双皮奶 温 温热 热 的 在 口齿 间化开 虽然 浓郁 却 不 觉得 腻 推荐 哦,很好,好,好,518986,4,2018,5,2,13,174
Qing603,2018/5/2 8:54,sml-str40,鲜虾 净 云吞 元 云吞 个头 很大 里面 的 虾肉 很 紧实 味道鲜美 姜味 牛杂 萝卜 元 吃不出 太 浓 的 生姜 味 萝卜 和 牛杂 都 烧 的 很 入味 咸淡 刚好 椰汁 木瓜 雪耳元雪耳 很大 颗 不是 糯 的 类型 带点 脆脆 的 口感 椰汁 底 冰冰 的 很 解暑 南信 姜撞 奶元 姜味 奶味 都 很重 甜甜 辣辣的 还 行 红豆 拌 椰汁 双皮奶 元 非常 好吃 的 双皮奶 口感 醇厚 绝对 值得 珍菌 瘦肉 肠粉 元 配料 很足 随便 吃 吃 可以 的,非常好,好,好,518986,4,2018,5,2,8,260
潮州肥仔,2018/5/2 8:03,sml-str40,这次 点 的 是 牛 三星 汤粉 对于 喜欢 吃 潮汕 粿 条 的 人 来说 下 的 是 港式 的 透明 河粉 口感 上 就 不如 粿 条 了 不过 口感 脆脆 的 牛 三星 却 依然 令人 流连 媳妇 点 了 双皮奶 和 姜撞奶 我 觉得 都 太甜 双皮奶 比较 实 比较 香 但是 姜撞奶 姜味 太重 偏苦,很好,很好,很好,518986,4,2018,5,2,8,172
punngaiman,2018/5/2 1:06,sml-str50,很 出名 的 一家 甜品店 所以 顺带 会 有点 品牌 溢价 环境 在 上下 九 这边 装修 得 和 其他 以 传统 甜品 为 招牌 的 店 没有 很大 区别 有 两层楼 貌似 挺多人 去 的 服务 基本 没什么 可以 点评 黄桃 双皮奶 就是 双皮奶 上加 了 点 黄桃 两者 味道 没有 交集 的 地方 感觉 其实 单点 一个 双皮奶 是 的 煲 仔 牛腩 萝卜 有点 苦 牛腩 也 煮 的 不够 烂 个人 喜好 但是 因为 这 是 个 特别 的 日子 所以 给 个 五星 好评,很好,很好,很好,518986,5,2018,5,2,1,241
ffairyy,2018/5/1 23:17,sml-str10,甜品 之 都 也 不 知道 哪里 有 好吃 的 就 来 了 网红店 进门 要 排队 外卖 要 排队 真的 够 了 恕我直言 外卖 的 甜品 就 像 食 只有 热 的 并且 都 是 糊状 黑糊糊 的 东西 图 啥 呢 去 点单 排队 到 了 赶紧 点 结果 被 告知 只能 现金 我 说 没有 现金 怎么办 死 人脸 的 服务员 直接 把 打 出来 的 单子 给 撕 了 说 只能 现金 点餐 的 是 大爷 吗 只好 回来 向 别人 要 现金 结果 被 告知 二层 可以 手机 支付 所以 你们 是 店大欺客 对 吗 求 着 吃 没 办法 我 嘴 贱 都 进来 了 还是 点 了 两份 然后 冰淇淋 等 了 分钟 上来 了 还有 一个 怎么 都 上 不来 只是 冰品 你 是 要 现场 冻冰 吗 问 服务员 服务员 说 等 最后 爸妈 等 生气 了 退钱 走 人 去过 不少 地方 吃 过 不少 网红店 这么 网红店 真的 第一次 见 奉劝 来 旅游 的 各位 慎重 选择 餐厅 花钱 吃 一肚子气 不值 当,差,差,差,518986,1,2018,5,1,23,388
Swain_,2018/5/1 21:17,sml-str50,在 上下 九 这 老城区 本来 客流量 真的 比 以前 少 了 一大截 但是 南信店 真的 很旺 楼下 跟 二楼 都 坐满 人 我 例牌 来 了 一个 红豆 椰汁 双皮奶 好吃 不腻 杏仁 糊 也 好吃 因为 一路 吃 只试 了 两个 超 满足 了 来 上下 九 我 推荐 这南信,非常好,很好,很好,518986,5,2018,5,1,21,166
babychen90,2018/5/1 21:09,sml-str40,双皮奶 我 觉得 很 一般 不洗 勿 喷 我 糖 不 甩 很 好吃 红豆 椰汁 龟苓膏 好吃 肠粉 肠粉 好 好吃 不会 再 去 了 名气 大 把 感觉,好,好,好,518986,4,2018,5,1,21,57
小酥酥心糖,2018/5/1 19:48,sml-str20,广州 评分 比较 高 的 甜品店 逛 到 这里 来 拔草 在 上下 九 步行街 人 很多 非常 多 超级 多 一座 难求 在 前台 点 完 坐等 上菜 没什么 服务 要 了 一个 排名 第一 的 双皮奶 要 了 一个 芋头 椰汁 黑 凉粉 椰汁 清爽 凉粉 好吃 芋头 很 喜欢 这个 甜品 还 可以 只是 这边 没有 那种 很多 汁 的 甜品 都 是 很小 一碗 没什么 水 不 解渴 双皮奶 断 了 我 和 双皮奶 蛋 奶制品 的 缘分 甜腻 到 受不了 现在 听到 双皮奶 布丁 蛋挞 这种 鸡蛋 和 牛奶 一起 的 东西 就 犯 恶心 不 懂 为啥 好多 人 喜欢 还 评分 高,好,好,好,518986,2,2018,5,1,19,272
甜嘴阮,2018/5/1 13:12,sml-str40,第一碗 是 姜汁 撞奶 第二碗 是 双皮奶 虽然 看上去 没 区别 但是 姜汁 撞奶 是 浓稠 的 液体 双皮奶 是 固体 广州 人 真的 很 喜欢 姜味 的 东西 啊 我 是 真的 姜汁 接受 无能 姜撞奶 姜味 非常 重 而且 很甜 我 吃不来 双皮奶 被 称为 做 好吃 的 双皮奶 讲道理 我长 这么 大 二十几年 从来 没吃过 双皮奶 但是 这个 味道 就是 很浓 的 牛奶 炖 蛋 奶味 超级 浓 而且 偏甜 然后 就是 很 烫 南信 甜品 都 是 现 做 的 这点 很 好 不 知道 是因为 晚上 要 打烊 了 还是 本来 就 只有 热 的 我 觉得 夏天 吃 冰 的 双皮奶 应该 会 比较 好吃 点 关门 我 到 的 时候 是 十点 半 还 大排长龙 要 等 将近 三十分钟 才 会上 甜品 我 觉得 虽说 不难 吃 但是 也 不 惊艳 就 一般般 吧 我 最后 是 兑水 吃 完 的 因为 这样 不会 太甜 也 不会 太烫,很好,很好,很好,518986,4,2018,5,1,13,364
付小姐非常不喜欢火锅,2018/5/1 12:38,sml-str30,虽然 是 荔湾区 面包 第一名 但是 感觉 自己 实在 给 不出 好评 呢 点 了 杨枝 甘露 的 外带 我 自己 觉得 口味 还 行 同行 的 小伙伴 似乎 觉得 过于 酸 不 喜欢 酸 的 就 慎点 啦 然后 因为 五一 过去 又 是 上下 九 广场 人多到 去过 一次 就 不想 再回首 这么 热 的 天 双皮奶 也 只有 热 的 不合理 啊 想 尝试 的 小伙伴 千万 不要 再 公众 假期 去,很好,好,好,518986,3,2018,5,1,12,202
lovenighteye,2018/5/1 10:49,sml-str50,人 真的 好多 不敢相信 那 时候 已经 晚上 十点 了 东西 超 好吃 一点 都 不 甜 适合 我 红豆 双皮奶 杨枝 甘露 强烈推荐,非常好,很好,很好,518986,5,2018,5,1,10,50
Rimma,2018/5/1 7:16,sml-str40,南信 老字号 已经 开业 好多年 佢 地 有 甜品 同粥 粉 面食 双皮奶 好 出名 加 左 红豆 之后 既 双皮奶 更加 好味试 左冻 既 同热 既 个人 觉得 热 既 比较 香牛 三星 好 大碗 分量 好足 比起 平时 其他 店 食既 牛 三星 满足 好多 可惜 咸酸 好少 需要 自己 去 前台 点 食物 记得 报上 坐 既 台 号 服务员 会 根据 台号 送 上 食物,很好,好,好,518986,4,2018,5,1,7,199
嘟嘟牛魔王,2018/5/1 2:37,sml-str50,早上 十点 多 喝 的 早茶 下午 两点 已经 很 饿 了 冲到 上下 九 步行街 的 南信 牛奶 甜品 专家 来 喝 下午茶 人 非常 之多 幸好 翻桌 比较 快 这家 的 肠粉 没有 切开 是 一 整个 肠衣 包着料 鲜虾 和 叉烧 都 不错 甜品 里 比较 喜欢 的 是 红 豆沙 和 绿豆沙,非常好,非常好,非常好,518986,5,2018,5,1,2,168
大脸猫又吃多了,2018/5/1 1:11,sml-str50,超多人 排队 的 店 基本上 只能 选拼桌 到 的 时候 双皮奶 只有 刚刚 做好 的 热 的 了 红豆 双皮奶 双皮奶 的 奶味 很 浓郁 红豆 煮 的 软烂 出沙 我 觉得 原味 就 可以 很 好吃 了 南信 姜撞奶 第一次 吃 浓郁 的 姜味 很 冲击 越 吃 越 辣味 道 很 像 姜放 了 很多 的 番薯 糖水 还 蛮 喜欢 的 杨枝 甘露 是 我 吃 过 最 好吃 的 杨枝 甘露 芒果 味 很 香浓 再冰 一点 更 完美 没想到 生意 这么 旺 的 店 还 能 保证 这么 高 的 品质 名不虚传 哦 其实 广州 的 甜品店 都 不 只有 甜品 看 同桌 的 点 了 几份 面 看起来 也 很 好吃,非常好,好,好,518986,5,2018,5,1,1,280
ksryu,2018/5/1 0:30,sml-str50,在 广州 的 几天 里 几乎 每天 都 要 去 吃 一次 非常 人气 非常 热门 的 店家 店里 人挤 人 已经 是 一种 常态 其 不仅 价格比 魔 都 便宜 而且 味道 相当 不错 用料 足 口感 好 店里 一楼 的 收银台 一般 只 可以 收 现金 千万 不要 误以为 它 的 名字 是 甜品 专家 就 只 卖 甜品 还有 云吞面 肠粉 等等 品种 多 的 让 人选 不 过来 在 广州 吃 过 大大小小 的 餐厅 里 这家 老字号 的 味道 给 本人 的 印象 最好 下次 去 广州 还要 多 吃 几次,非常好,好,好,518986,5,2018,5,1,0,242
要减肥就要先饱肚,2018/4/30 23:34,sml-str50,大名鼎鼎 的 南信 在 老 广州 来说 有 几十年 历史 了 店 内 的 装饰 以 红木 的 桌椅 为主 打 特色 有点 古朴 的 味道 是 我 每次 想 吃 双皮奶 和 其他 甜品 都 必去 的 老店 除了 各种 口味 的 双皮奶 是 招牌 以外 还有 各种 粤式 的 经典 美食 值得 一试 比如 鲜虾 云吞面 干 炒 牛河 牛羊 杂汤 萝卜 牛腩,非常好,非常好,非常好,518986,5,2018,4,0,23,187
生活边吃边过,2018/4/30 19:09,sml-str40,上下 九 步行街 上 的 南信 打卡 十分 方便,很好,很好,很好,518986,4,2018,4,0,19,18
cici1157,2018/4/30 18:29,sml-str20,不 好吃 不 好吃 去 的 时候 是 周末 人 比较 多 不过 很快 就 找到 了 位置 一起 拼桌 点单 的 时候 只能 用 现金 比较 有意思 杨枝 甘露 里面 有 菠萝 罐头 我 不 太 懂 其他 来讲 还 行 马蹄 爽喝 起来 有点 齁 嗓子 马蹄 沙沙 的 还 不错 红豆 双皮奶 这个 好 失望 啊 双皮奶 一点 都 不 顺滑 红豆 比较 干比仁 信差 很多 奶 味儿 怪怪的 吃 不 懂,一般,一般,一般,518986,2,2018,4,0,18,211
QG_和哥哥,2018/4/30 16:10,sml-str40,口味 好吃 不愧 是 老牌子 各种 食物 都 很 满意 番薯 棉 牛杂 香 不会 很重 的 味道 反正 我 喜欢 吃 唯一 不好 的 地方 就是 偏腻 双皮奶 甜 其他 的 东西 不出 是 什么 调料 反正 吃 了 就 容易 饱 环境 经典 老店 的 感觉 人多 声音 杂 需要 有 为了 美食 屏蔽 噪音 的 觉悟 服务 说不上 服务 很 好 人手 是 不够 的 不过 没有 把 食物 拿 上 桌子 大拇指 插进去 的 尴尬 在我看来 已经 很 满意 了,很好,很好,很好,518986,4,2018,4,0,16,230
karenchow,2018/4/30 15:53,sml-str50,今天 节假日 上下 九 巨多人 南信 排到 里三层外三层 真的 很 后悔 干嘛 今天 来 八个 人挤 在 一张 小桌子 哦 真的 如果 不是 靠 毅力 我 应该 坚持 不了 拍 完 所有 由于 人太多 我们 本来 打算 打卡 多几家 店子 最后 决定 放弃 还是 在 这里 吃饱 吧 所以 点 了 比较 多 一共 元 样样 分量 都 很 足 牛 三星 汤 这里 的 招牌 也 是 获奖 出品 分量 依旧 是 足 到 根本 吃不完 汤汁 甘甜 牛 三星 口感 嫩 滑 细腻 一定 要配 上 酸 萝卜 简直 人间 美味 要 加酸 萝卜 元小蝶 韭黄 鲜虾 肠皮 薄 水分 足 鲜虾 口感 爽脆 弹牙豉 油特调 得 很 好 不错 萝卜 牛杂 为什么 汤汁 可以 做 得 辣 么 好喝 其中 的 肠子 特别 好 入味 煮 的 很烂 棒 椰汁 双皮奶 巨滑 比 玫瑰 的 好 太 多 椰汁 芒果 芋泥 也 是 很 好吃 芋泥 好 香 芒果 微酸 可以 中和芋 泥 的 甜 整体 讲 甜度 适中 没有 让 我们 失望 总体 讲 很 满意,非常好,非常好,非常好,518986,5,2018,4,0,15,408
会飞的鱼0815,2018/4/30 7:58,sml-str50,双皮奶 还是 一如既往 的 好吃 红豆 双皮奶 上面 的 红 豆沙 稠稠 的 搭配着 双皮奶 吃 一点 都 不腻 鲜虾 云吞面 里面 云吞 超大 只 馅料 饱满 足足 三只 整 虾仁 也 没有 虾仁 特有 的 那种 淡淡的 腥味 面是 竹升面 脆弹 爽口 吃 起来 口感 一级 棒 杨枝 甘露 因为 人多 等 了 半个 多 小时 才 上来 味道 很 不错 里面 还放 了 菠萝 酸甜 口感 让 人 忍不住 一口 接 一口 的 希望 能 一直 吃 下去,非常好,非常好,非常好,518986,5,2018,4,0,7,226
小雨Elva,2018/4/29 20:31,sml-str30,人太多 人太多 人太多 讲 实话 真的 是 被 炒 出来 的 真的 不 建议 去 吃 排队 等位 糟心 死 了 也 没有 传说 中 的 那么 好吃 我 后来 去 其他 甜品店 吃 的 真的 很棒 也许 以前 他们 家 的确 做 的 很 地道 但是 人一多 食品 的 质量 真的 没有 那么 精致 了 图片 只 拍 了 一部分 我点 了 块钱 的 吃 的 每样 都 吃 了 几口 真的 没有 被 惊艳 到,一般,好,好,518986,3,2018,4,6,20,208
apple0825,2018/4/29 19:44,sml-str40,汝味 有点 腻 有点 肥 姜汁 撞 奶蛮 好吃 的,很好,好,好,518986,4,2018,4,6,19,17
小二黑没头脑,2018/4/29 18:48,sml-str50,墙裂 推荐 椰汁 伴 红豆 双皮奶 双皮奶 非常 顺滑 刷新 了 我 对 双皮奶 的 认知 黑芝麻糊 吃 了 一半 吃 不 下去 了 太 甜太腻 了,非常好,非常好,非常好,518986,5,2018,4,6,18,53
大婧紫的镜子在哪里,2018/4/29 18:11,sml-str40,虽然 人多到 爆炸 但是 服务态度 还是 很 好 很 好 的 没有 双皮奶 了 点 了 莲子 红 豆沙 超级 好喝 暖暖的 红豆 和 好吃 的 莲子 超级 搭配 可以 没 来得及 拍照 一边 走 着 一边 喝完 的 分量 也 很 足 了,很好,很好,很好,518986,4,2018,4,6,18,85
一个有底蕴的小哥哥,2018/4/29 15:22,sml-str50,无论 甜品 和 咸品 都 口味 极佳 的 老店 不 枉费 辗转 一个多 小时 地铁 从 开发区 过去 因为 去一趟 太 辛苦 两个 人 不顾 吃 到 撑 的 风险 点 了 满满 一 桌子 惊呆 周围 一 众街坊 最 出名 的 还是 双皮奶 奶味 浓郁 甜度 适中 算是 在 广州 吃 过 的 最 好吃 的 之一 了,非常好,很好,很好,518986,5,2018,4,6,15,173
chan_chan_man,2018/4/29 12:58,sml-str40,拔草 好多 游客 慕名而来 位子 很 紧张 有堂 吃 和 外卖 选择 了 堂 吃 翻桌 很快 点 了 双皮奶 杨枝 甘露 绿豆沙 双皮奶 是 不错 的 不加 红豆 更 好吃 但是 没有 惊艳 的 地步 相比 香港 的 几家 更 好吃 杨枝 甘露 也 无功 无过 吧 算 清爽 入口 最舒服 的 倒数 莲子 百合 绿豆沙 了 就是 妈妈 做 的 小时候 的 味道 很 不错 很 解热 就是 到处 都 是 人 不能 慢慢 吃 店里 还有 牛杂 类 和 一些 云吞 牛河 等 主食 也 有人 点有 机会 可以 尝试 上下 九 的 感觉 并 不好 乱糟糟 闹哄哄 走 完整 条街 耳朵 疼,很好,很好,很好,518986,4,2018,4,6,12,277
o被宠坏了o,2018/4/29 12:44,sml-str40,红豆 双皮奶 朋友 很 喜欢 不过 外面 的 是 打包 的 里面 是 在 店 吃 的 刚来 可能 会 搞不清楚 服务态度 还 可以 有点 凶,非常好,很好,很好,518986,4,2018,4,6,12,61
佳佳悠,2018/4/29 10:48,sml-str30,名气 很大 当然 要来 尝 一下 咯 不过 有点 晚 了 人气 还是 很旺 为了 不 等 位点 了 外带 排队 还是 很多 人 有点 甜腻 尝尝 味道 还 可以 咯 一次 就 好 啦 味道 还是 蛮香 的 相对 于 糖水 作为 甜品 还是 需要 一些 其他 得来 调味 干 吃 吃 到 撑 呐 走 回去 消化 消化,好,很好,很好,518986,3,2018,4,6,10,180
zency_晨妹,2018/4/29 0:18,sml-str50,去年 五一 来过 今年 五一 又 为 它 而 来 不仅 好吃 而且 放 的 料 可以 说爽 翻 椰汁 黑糯米 红豆 椰汁 黑糯米 疯狂 三分之二 都 是 黑糯米 和 红豆 椰汁 很 清新 双皮奶 味道 纯正 浓郁 的 奶味 粘稠 的 口感 不愧 是 招牌 环境 有 两层楼 人 一直 都 很 好 但是 服务态度 也 是 依旧 很 好 没有 改变,非常好,非常好,非常好,518986,5,2018,4,6,0,209
jocastachen,2018/4/28 23:50,sml-str50,要 了 双皮奶 不错 芝麻糊 很 好吃 不是 很甜 椰汁 香芋 西米露 略 甜 但是 椰汁 味超 浓 特别 浓 莲子 鲜奶 蛋白 杏仁露 很 好喝 推荐,非常好,非常好,非常好,518986,5,2018,4,5,23,61
天下美味818,2018/4/29 18:04,sml-str40,每次 去 上下 九 步行街 都 会 到 这家 南信 牛奶 甜品 专家 吃点 东西 我 最 喜欢 这家 的 干 炒 牛河 配上 这家 的 辣椒酱 味道 好好 这次 点 的 冷 的 红豆 双皮奶 和 莲子 双皮奶 味道 一般 不如 顺德 的 民信 老铺 双皮奶 口感 好 下次 试试 这家 的 姜撞奶,很好,很好,很好,518986,4,2018,4,6,18,168
瓶子yaran,2018/4/28 16:50,sml-str30,上下 九 的 网红店 南信 甜品店 虽说 叫 甜品店 却是 什么 都 卖 还有 饭菜 啦 港式 早茶 啥 的 人满为患 一座 难求 点餐 要 拿 了 桌上 号牌 去 排队 点餐 双皮奶 一般般 吧 没什么 味道 但 挺 细腻 红豆 不甜 我 还 挺 喜欢 一口 能 吃 到 红 豆沙 和 皮 杨枝 甘露 甜甜 甜甜 甜甜 除了 甜腻 没什么 印象 了 不是 冰 的 显得 更腻,好,好,好,518986,3,2018,4,5,16,205
千百合83,2018/4/28 15:52,sml-str50,种草 的 店 这次 路过 广州 特意 去 吃 上下 九 附近 人 很多 因为 是 吃 完 午饭 过去 的 所以 就 点 了 双皮奶 姜撞奶 味道 太棒 啦 奶香 浓郁 纯纯 的 就是 上 的 有点 慢 他家 还有 很多 别的 吃 的 看着 都 挺 有 食欲 的 下次 在 去 的 时候 再 尝尝 其他 的,非常好,非常好,非常好,518986,5,2018,4,5,15,173
小呆羊,2018/4/28 12:41,sml-str40,就 住 在 南信 旁边 的 巷子 里 第一茬 吃 了 红豆 双皮奶 和 凤凰 奶糊 上菜 极其 慢 没 多少 人 就是 很慢 很慢 先来 的 双皮奶 要 的 凉 的 第一口 觉得 好 甜红 豆沙 更甜 但是 奶 香味 很棒 很 扎实 吃 多 了 有 一点点 腻 凤凰 奶糊要 的 热 的 非常 非常 甜 如果说 双皮奶 奶糊得 吃 了 奶糊 再 吃 双皮奶 都 不 觉得 甜 了 对 我 来说 太甜 了 但是 奶糊 有种 特别 熟悉 的 小时候 甜品 的 味道 有奶 有 鸡蛋 有 一点 稠度 非常 香离 得 近 打算 每天 都 来 探店 多 吃 几种,很好,非常好,好,518986,4,2018,4,5,12,264
dpuser_9579934210,2018/4/27 21:33,sml-str40,强推 双皮奶 椰汁 芒果 香芋 泥 我点 了 姜撞奶 如果 你 不 爱 吃 姜 但是 十分 想 尝试 招牌 姜撞奶 的话 一定 要 把 品尝 顺序 放在 最后 哦 姜撞奶 味道 确实 很棒 他们 家 每一款 我 都 好 喜欢 奶味 很 足 很 够味 特别 特别 喜欢 双皮奶 呢 就是 冲着 双皮奶 过来 的 排队 也 不怕 名不虚传 啊 唯一 遗憾 就是 环境 与 排队 秩序 蛮 糟心 的 北方 人 第一次 来 不 懂 规矩 在 楼下 排队 排 好久 轮到 我 了 才 被 收银员 告知 一楼 不 接受 电子 转账 让 我 去 二楼 我 愣 了 一下 还 问 我 有没有 听懂 心情 有 受到 影响 的,非常好,好,差,518986,4,2018,4,4,21,274
歪歪小鱼2011,2018/4/27 16:53,sml-str50,有名 的 甜品店 来 打卡 要 了 杨枝 甘露 和 双皮奶 都 很棒 尤其 招牌 双皮奶 又 嫩 又 滑 牛奶 本身 的 味道 没有 添加 的 多余 甜味 好吃,非常好,好,好,518986,5,2018,4,4,16,59
5玲玲5,2018/4/27 15:03,sml-str50,点 的 南信 鲜虾 云吞 卷 全蛋面 还有 南信 双皮奶 这 两个 都 是 招牌 推荐 不过 云吞 有点咸 有点 腻味 不过 双皮奶 不错,很好,非常好,非常好,518986,5,2018,4,4,15,52
哈乐食,2018/4/27 14:01,sml-str40,生意 很 好 就 点 了 个 凤凰 奶糊 吃 口 很 不错 浓厚 香甜 门口 奖牌 很多 啊,很好,很好,很好,518986,4,2018,4,4,14,34
糯米团子超爱吃,2018/4/27 7:23,sml-str50,每次 去 上下 九 都 是 为了 南信 双皮奶 南信 的 双皮奶 真的 是 永远 吃 不腻 原味 的 奶香 浓郁 椰汁 味 的 也 特别 好吃 口感 很 醇厚 不会 甜腻 加 红豆 的话 又 别 有 一番 风味 鲜虾 云吞面 第一次 吃 南信 的 咸品 老广 特色 云吞面 云吞 真滴特 好吃 每颗 都 有 虾仁 下次 单点 云吞面 条是 硬硬 的 爽口 汤头 很 浓郁 的 虾 味 我 妈 把 汤 都 喝完 了 椰汁 红豆 香芋 泥 强烈推荐 埋没 在 菜单 里 的 新星 爱 吃 香芋 的 绝对 会 喜欢 半碗 都 是 细腻 的 芋 泥 还有 软绵 的 红 豆沙 配上 不 甜 的 椰汁 整体 甜度 刚好 椰 香芋 香 搭配 很 不错 新宠 了,非常好,非常好,非常好,518986,5,2018,4,4,7,293
韦尔泡泡,2018/4/27 0:23,sml-str40,红豆 双皮奶 可能 是 桌桌 比点 双皮奶 确实 很 香醇 但是 觉得 和 别家 的 好像 也 差不多 哈哈 红豆 和 双皮奶 的 量 都 很 足 芒果 薄撑 外面 是 糯米 加椰丝 里面 是 芒果 椰丝 甜甜的 糯米 层 很 软 糯 芒果 不是 特别 甜 但是 很大 颗 牛 三星 汤 里面 的 牛 片儿 很嫩 很 好嚼量 大 而且 不肥 味道 刚刚 好 大概 是 牛杂 汤 的 样子 环境 一共 有 两层 位置 很多 但是 人 也 很多 服务态度 还 可以 服务员 比较忙 注意 这里 只能 现金 付款 现金 付款 现金 付款,非常好,很好,很好,518986,4,2018,4,4,0,267
猪头皮嘉嘉,2018/4/27 0:21,sml-str50,好久好久 没有 体会 这种 人气 那么 高 的 店 了 不是 先点 单 而是 先找 位置 服务员 也 会 帮忙 一起 给 你 找 或者 拼桌 再说 说 吃 的 招牌 双皮奶 没话说 赞 除了 好吃 还是 好吃 第一次 听说 点好 单 最快 要 分钟 的 店 老字号 值得 拥有,非常好,非常好,非常好,518986,5,2018,4,4,0,170
ming(^^),2018/4/26 23:28,sml-str40,估计 有 十年 没有 逛 上下 九 了 以前 每周 都 去 报到 吃遍 每条 小巷 钻过 数不清 的 店铺 十年 后 的 一天 朋友 说 想到 上下 九买件 几件 恤 我 马上 表示 要 做 小 跟班 地铁 到 长寿路 站 出去 走 了 一会 就 来到 又 熟悉 又 陌生 的 大街 基本 框架 没 变 就是 多 了 很多 小吃 心心念念 还是 老字号 南信 还是 很旺 可能 也 是 刚好 饭点 吧 一楼 满座 上 了 二楼 刚好 还有 最 尽头 的 一张 小 圆桌 剩余 两个 位置 直接 就点 姜撞奶 鲜虾 云吞面 朋友 点 的 是 红豆 椰汁 龟龄膏 姜撞奶 的 口感 与 过去 无异 入口 香滑 姜汁 份量 不多不少 就 在 甜 与 辣 之间 自由 切换 爽 鲜虾 云吞面 云吞 好大 一只 记得 是 只 每个 云吞 内 都 藏有 一只 爽口 弹牙 的 大虾 面 很爽 夏 一点点 碱水 味 但 不会 刺鼻 去 香港 中环 吃 的 那 碗面 碱水 味 呛得 我 都 想 吐 一碗 还 好几十 大元 呢 三下两下 就 消灭 完 了 红豆 椰汁 龟龄膏 红豆 大大 颗 很绵 很粉 应该 是 用 压力锅 之类 的 做 过 加工 甜味 适中 龟龄膏 滑溜溜 的 混合 着 甜糯 的 红豆 以及 椰汁 哇 好 满足,很好,好,好,518986,4,2018,4,3,23,467
毒到之处,2018/4/26 23:12,sml-str30,内 什么 人多到 没 服务 还有 告诉 我 没有 厕所 我特 记仇 都 好几年 我 都 没 忘 了 真牛 厨师 和 服务员 难道 都 带 着 尿不湿 吃 的 憋屈 不过 很多 人 包括 当地 的 也 来 吃 一份 肝儿 挺 入味 的 量 也 还 可以 等 兄弟 我 哪天 斥资 收购 了 它 给 改 一大 厕所,很好,一般,一般,518986,3,2018,4,3,23,174
抹茶三姑妈,2018/4/26 14:13,sml-str40,也 是 去 广州 必 打卡 的 一家 甜品 推荐 工作日 并不需要 排队 庆幸 到 了 先招 座位 然后 拿 着 桌上 的 座位号 去点 餐点 了 红豆 双皮奶 和 椰汁 红豆 芋泥 还好 有 冷 的 双皮奶 真的 挺 甜 的 多 吃 有点 腻 和 路边 的 奶茶 店 不 一样 不是 果冻 那种 是 水 牛奶 做 的 椰汁 那 款 只有 热 的 也 是 偏甜 没有 说 的 那么 好吃 但 也 是 打卡 了,很好,很好,很好,518986,4,2018,4,3,14,193
