用户ID,评论内容,得分,score
12379856439,昨天买的今天到货，京东没的说就是快。正品没错的。今天用了，就是个好用。,5,
12379803203,东西就不说了 这个京准达就有点寒心了,5,
12379717378,速度快，外观非常漂亮，没有瑕疵。边用边学,5,
12379577650,价格合适，正好换了服役多年的6sp了！,5,
12379576048,阔以阔以阔以,5,
12379529314,很久之前就种#8P，奈何价格很贵，没有舍得买，终于年货节降价了，抢到手了，很便宜，查了激活日期，正品无疑。运行流畅，反应挺快的，电量有点不耐用，12点半到手74的电晚上7点半用了一半，没有看视频玩游戏，感觉用不了两天，不知道闺蜜怎么用两天的电池？,5,
12379463887,此用户未填写评价内容,5,
12379250165,公司员工说很好用,5,
12379121792,还可以，就是降价了。,5,
12378534846,此用户未填写评价内容,5,
12378143216,目前还行，不知道之后咋样,5,
12378099465,此用户未填写评价内容,5,
12378015667,正品行货,5,
12377462708,习惯性五星好评，但这次购买说真的，挺生气的，买了才十天就降价八百800，换谁都不好受！用京东商城五年了，各方面都很满意。虽然这次降价是苹果公司行为不怪京东，但心里还是有点不舒服，物流很快，在我们青海西宁都是211限时达，快递小哥服务态度也很好。手机也很给力，很好用，没网络上那些乱七八糟的问题，激活时间就是我激活那天的，是正品行货。8plus用得有点上瘾，反应速度很快，拍照也很给力。电池够用基本上一天一充。本来想支持国产华为的，但20Pro一直缺货，就买8plus了，网购只选京东，正品~极速物流。,5,
12376732264,请问大家在拍照在里面有慢拍；会出现闪屏幕？,5,
12376220365,就一个裸机   ???,5,
12376000282,是正品，手感很好，最重要的是高通的信号基带。重要的事说三遍，高通，高通，高通。比因特尔信号基带强多了，手机最重要的功能是打电话，如果电话信号不好或者无信号，你懂得！,5,
12375710051,京东送货服务真是没话说，昨晚下单今天收货，不错，很满意,5,
12375191642,外观还是很喜欢的，大小也刚好，不想带太大的，我用手机要求不高，就购物和~，所以也体验不出运行快不快，但还是很满意，之前带安卓现在用两天也顺手多了&hellip;还有就是快递超快的，公司员工也挺满意的,5,
12375189845,外观还是很喜欢的，大小也刚好，不想带太大的，我用手机要求不高，就购物和~，所以也体验不出运行快不快，但还是很满意，之前带安卓现在用两天也顺手多了&hellip;还有就是快递超快的，公司员工也挺满意的,5,
12375182381,外观还是很喜欢的，大小也刚好，不想带太大的，我用手机要求不高，就购物和~，所以也体验不出运行快不快，但还是很满意，之前带安卓现在用两天也顺手多了&hellip;还有就是快递超快的，公司员工也挺满意的,5,
12375178556,外观还是很喜欢的，大小也刚好，不想带太大的，我用手机要求不高，就购物和~，所以也体验不出运行快不快，但还是很满意，之前带安卓现在用两天也顺手多了&hellip;还有就是快递超快的，公司员工也挺满意的,5,
12374834036,物流很快，隔天就到手上了，看了好多评价吓的，壮胆下的单，收到仔细检查外观没有一点瑕疵，手机屏幕膜人没有任何手印以及使用痕迹，先查了一下激活状态，没有激活，才开的机，用了两天，感觉还不错，来做评价。时隔一年第二次在京东买苹果手机了，都没有什么问题可能是运气不错，没有评价里的那些问题机！,5,
12374431481,此用户未填写评价内容,5,
12374281106,很好，非常棒，很喜欢，，，,5,
12374109388,此用户未填写评价内容,5,
12373709837,基本符合我的期待，等了好久才入手，感觉挺划算的。,5,
12373603105,包装严实，发货快，价格比官网便宜,5,
12373441342,"我觉得可以啊没有网友们说的那么差吧目前正在使用中
这是我昨天激活的不知道为什么保修日期要相差一天",5,
12373400812,其他还好，就是悬浮球功能键使用起来很慢！反应迟钝！不知道其他人的怎么样？,5,
12373134360,"趁京东苹果大减价的时候买的，一次买了两台8p.给老婆买了一台做生日礼物，然后给她同事代买了一台。都是打白条分三期免息。手机拿到以后都很满意。比xr好看多了，不但便宜还更好看，全面屏刘海屏丑#。运行速度也很快的。女生都很喜欢8P,毕竟外观好看。",5,
12373097175,2016年12月29日给老婆买了一台iphone7，32G的作为生日礼物，当时差不多5000元，用了两年多一点，一点问题都没有。我前两天看到8p大降价，只要4799就和她说了一下，没想到今年她过生日吵着要换8p，哎，只能分期买了.3期免息。8p确实很好看，金色的也很奈看，肯定能用两三年的。我不喜欢用苹果手机，我一直是千元的安卓机&hellip;,5,
12372346885,拍照效果很好，电池方面，充电没安卓机快充的快，外观漂亮，挺薄的。一直用的安卓，习惯了小米6，觉得小米6更好用，操作按键更多，app使用不受限制，感觉更开放。但是苹果就是苹果，喜欢就是喜欢。好像还没哪个手机品牌没模仿过iphone。。。。。。每个人心中都有一个苹果。iphone依然在引领着手机的变化。公司员工觉得挺好,5,
12372340078,拍照效果很好，电池方面，充电没安卓机快充的快，外观漂亮，挺薄的。一直用的安卓，习惯了小米6，觉得小米6更好用，操作按键更多，app使用不受限制，感觉更开放。但是苹果就是苹果，喜欢就是喜欢。好像还没哪个手机品牌没模仿过iphone。。。。。。每个人心中都有一个苹果。iphone依然在引领着手机的变化。公司员工觉得挺好,5,
12372336701,拍照效果很好，电池方面，充电没安卓机快充的快，外观漂亮，挺薄的。一直用的安卓，习惯了小米6，觉得小米6更好用，操作按键更多，app使用不受限制，感觉更开放。但是苹果就是苹果，喜欢就是喜欢。好像还没哪个手机品牌没模仿过iphone。。。。。。每个人心中都有一个苹果。iphone依然在引领着手机的变化。公司员工觉得挺好,5,
12371480144,此用户未填写评价内容,5,
12371387189,服务好,5,
12371382961,很好，很好，京东服务很好,5,
12371029241,第一次在京东购物，体验超级棒，物流好快，货真价实，点赞！,5,
12370788454,不错！物流速度快的没话说！手机虽然买给朋友的！不过感觉还不错！,5,
12370615078,此用户未填写评价内容,5,
12370398803,超级果粉 没有iPhone你就真的没有iPhone,5,
12370300518,此用户未填写评价内容,5,
12369343368,很漂亮，流畅。老婆喜欢是最主要的，,5,
12368299546,非常喜欢．非常漂亮．,5,
12368202361,用了两天还可以，为啥没发票呢,5,
12368089238,刚买了两天就降价800块，瞬间差异极了，多亏了没在实体店，小妹在店里买的5600多，京东自营可以申请保价，几分钟就退款到账，觉得心里还是很舒服的，很满意,5,
12368076271,不错额东西，物流很快.很快很快很好用！，,5,
12367943227,很不错，是正品，昨天下单，下午两点就到了，黑色很好看，很满意的一次购物！,5,
12367241552,现在时不时出现chn-ct不知道怎么回事，电池打了4个多小时的王者荣耀耗电量50%,5,
12366726495,"第一次买苹果手机 也是第一次用iOS  一个晚上就习惯了  玩游戏不用担心卡顿之类的 就是信号有点差
打王者老是460",5,
12366587013,此用户未填写评价内容,5,
12366150285,激活就查了序列号，是全新正品，目前用着还行。,5,
12365959407,昨天拍的。 4799。今天到了。  之前一直在等降价。 本来打算5599入手7p的。 没想到。降价这么快。 毫不犹豫选8p，网上查了的没问题。 机身很赞，从收到货到现在一直没撒手，有一点不得不说，链接wifi后还是不如安卓，慢  又卡，包装犹如买完鞋子回来一样 价格可以接受   另外免费领了50 元的电信卡。卡和手机是同时到手的。 套餐一个月5块。 果粉如需详情请留言,5,
12365867845,运行十分快，手机是新的，拿到开了封验了机，买了一个8p，两个8！等体验了再评论！塑封是京东的塑封，不像专卖店是有层保鲜膜！,5,
12365410410,是正品，不错,5,
12365378652,苹果6用了这么久到现在一点都不卡 用不着换 看这次降价 就买了 先用用看 没有在京东上买过手机 其实还是有点害怕 犹豫了一下还是买了 后面看会不会有问题吧,5,
12364778650,不错，速度特别快，京东值得信赖,5,
12364737579,HO键有点不习惯，其他正在体验过段时间追加评论,5,
12364502723,手机感觉挺好的，就是包装里面有灰好像，用在手也挺流畅。下班过一边爱思助手吧！还是相信京东的,5,
12364455180,包装挺好！上手感觉也挺好，用一段时间在追加评论,5,
12364053426,此用户未填写评价内容,5,
12363864206,物流很快，手机挺好，非常的满意，值得拥有。,5,
12363156485,正品行货，瞄很久了，终于1月10日等到你，4799剁手。非常满意。,5,
12362883710,真的挺好用，是正品。以后还会购买，毕竟是京东的老顾客了,5,
12362537941,用着比舒服第一次使用过几天在来评论,5,
12362255879,此用户未填写评价内容,5,
12362052678,太过份了，刚买了几天就降了，太坑了,5,
12361910810,手机收到了，一眼看到就感觉到好机了，京东自营店直得信任，包装很好原封不动，上午下单下午到，自营店就是不一样，一直以来都是在京东自营店选购，下次继续京东自营店，用一段时间会追评！,5,
12361701914,此用户未填写评价内容,5,
12361627788,官网查了，是正品，京东送货就是快，等用过一段时间再来追评，看看有没有其他问题。公司员工也觉得很不错,5,
12361556789,纠结了很久还是买了8p，对比很多方面，拍照超级好看，很信任京东，物流很快虽然是别的地方但依旧快，东西绝对是正品，公司员工觉得很不错,5,
12361348033,刚买10多天就降价800元，这也太@啦，和客服沟通了，没有什么结果，差评，气死人啦,5,
12361250424,此用户未填写评价内容,5,
12360840781,让修手机的家人查询了一下，正品信息完全正确,5,
12360183548,东西非常好，降价也非常的快，半个月可以降800，不怕交智商税，****的尽管买，有这个钱买最新的国产机型，说不定还能爽一年，不担心降价的，苹果现在割韭菜的技术越来越高了，我是涨记性了，下一个会不会是你？,5,
12360094670,好,5,
12359915324,一直在中东，苹果旗舰店买手机买东西，值得信赖，品质保障，送货款很满意。,5,
12359745328,买完就降价，丢雷楼莫,5,
12359565546,买了10多天降了800。晕,5,
12358648166,，第一部苹果，两个月工资啊，，，，希望物有所值，不会掉价，用着是不赖，,5,
12356442352,手机运行速度卡顿 联系过客服  也没有解决问题希望大家慎重考虑一下在买,5,
12355916851,目前用着很不错，这个颜色老婆很喜欢，谢谢#，谢谢快递小哥！辛苦了！,5,
12355708882,非常满意！,5,
12355602048,很不错，就是价格没有其他平台便宜，但本着信任京东，也买了。,5,
12355469326,此用户未填写评价内容,5,
12355259952,还不错吧，总体来说还好，白条要利息就不是太给力了,5,
12355135031,第二个京东手机了，验证过了   全新机 高通基带,5,
12353544671,"京东的货没问题，出厂12月9号，元旦买的，出厂不到一个月。用了有一星期了，说说感受本人苹果处理哭用过Ａ5　Ａ8　Ａ9　Ａ10,现在用到Ａ11Ａ12的机子真是不喜欢，听说信号不好更不想用了这可能是最后一代传统造型的苹果了，8Ｐ能算上苹果经典机型另一个是4Ｓ　现在拿出来还是后无来者，唯一可以不用套的双面玻璃机子4Ｓ摔过好多次，完好无损，当时4Ｓ设计时就考虑过从一米高跌落不碎屏现在的手机设计退步了8Ｐ拥有三维触控，虚拟ＨＯＭＥ，不闪的ＬＥＤ，无刘海，这些都是我喜欢的机子到手是12.1的系统，8Ｐ从12.1开始加入性能限制，但比较轻微后续的版本肯定加入的更多8Ｐ的屏幕拖影有一点重，尤其在北方低温下显示不是很明亮通透那种风格，看文本不刺眼是优点。信号还是苹果的水平，肯定没国产主流机子好联通4Ｇ差点，偶尔只有一两格。3Ｇ好很多，这也是联通的特点基本不会出现无服务的现象，这点比新ＸＳ系列强基带还是高通的自从贸易战之后国内软件对苹果的优化在下降~升到7.0后明显没6版本丝滑另一台Ａ10处理器的ＩＰＡＤ　6.7的~体验更好美国明着封华为，中国是暗着封苹果。相信以后的软件会更加明显这可能是最后一部苹果了",5,
12352825102,手机还可以，手机还可以，手机还可以，手机还可以,5,
12352234117,美中不足的地方就是信号弱，有时候开了数据却显示没有网络。,5,
12351412156,此用户未填写评价内容,5,
12351008319,东西很好，希望用之后不要让我失望就OK了！！,5,
12350029249,此用户未填写评价内容,5,
12348322208,每月都买一堆东西，评论写到手软&hellip;&hellip;整体评价不错，京东买的就是方便。,5,
12347513807,目前还不错 看后续如何,5,
12347058680,第一次用苹果，感觉还不错，玩游戏比安卓好,5,
12510731238,刚用几天，感觉手感还好！！就是感觉充电有点慢,5,
12510606472,挺好用的。服务态度还好。,5,
12510069609,"今天上午下单下午就到，很愉快的购物
体验了一下午心情就是愉快。
就是舒服
物流也快
用起来感受也很好",5,
12509106101,手机是真不赖   真大  看着也舒服   用着也棒   主要是能振动  幅度还大,5,
12508908168,还可以，正品,5,
12508476475,第二次京东买苹果，收货感觉挺好，后续还有评价&hellip;&hellip;京东快递一如既往的快,5,
12507527311,用了也快一个月了！手机真的没有一点毛病全新的！在京东买手机还是放心的，我之前也纠结了很久不敢在网上买最后还是选择了京东。送货快，之所以京东苹果手机便宜是因为他们是卖的批发价赚的是流量，所以还是放心的！,5,
12507250952,查了官网今天刚激活的～是新机了～看了型号也是国行正版～开心～,5,
12507230682,旧的不去，新的不来 整体都该挺好的,5,
12506916053,此用户未填写评价内容,5,
12506729798,手机不错，是全新正品，就是没东西送，手机壳手机膜还要自己买，太麻烦了。,5,
12505763133,好，一如既往的好，就凭#的名我信的过。,5,
12505572425,物流挺快的，刚刚到手用了才能知道好坏，,5,
12505162185,一直以来，对苹果手机情有独钟。或是习惯了ios系统，用起来得心应手！今天特别换成8p大屏，手感不错，运行流畅。,5,
12504795857,第二次购买，非常喜欢京东,5,
12504176355,哈哈哈，不错，不错，给老婆买的，很有手感，有重感。不像别的轻飘飘的，么得感觉。很喜欢，我也终于可以用6了(脸着地了，稀巴碎，但还能正常用，所以果断再买了8p，苹果虽然贵，但真的实在)，呵呵，很不错正版，无瑕疵。,5,
12504104796,手机挺不错的，然后性能也很好。希望用起来很用很久,5,
12503580635,肯定是正的不用再想了，第一次在网上买手机，也是第一次买苹果，果断来京东，快递很快，今天处理的订单，下午就收到了，奶思  好评。  过段时间继续评价，先体验一番，,5,
12503480083,特别好！,5,
12502717421,东西查看一下   是官方国行机！  用了还可以！,5,
12502670744,此用户未填写评价内容,5,
12502569951,第四次在京东买手机 物流好快，手机很流畅是正版,5,
12502338327,真的好快啊，昨天晚上下的单今天上午就到了，中途我还一直在看物流信息，一直在看什么时候可以到，哈哈哈，我太着急了，拿到之后我拆开是这样的，包装的很好，没有损坏的地方，手机还未使用，等我用段时间再来评论，京东真的可以信赖? ?,5,
12502272570,手机收到了，给孩子买的，还没有用，看着外观挺好的，希望是正品。,5,
12502218441,还行吧 是正品手机也挺好的 前天中午买的昨天就到了 京东物流速度很可以的用了一会才来评价的 手机很好,5,
12501898070,有还是蛮好用的，真的，都是你这膜有点差,5,
12501815894,物流很快手机也很不错是国行新机玩了一天手感也不错好评,5,
12501583902,是新机，没啥毛病。。保修，对码都都对。,5,
12501446897,很好呀充电一次生产日前2019.1.20,5,
12501012612,拿到几天了，用了感觉还好吧，是不是新机不确定,5,
12500882552,用着挺好的 唯一让我不满意的地方就是相素太清晰了 ??,5,
12500489457,期待已久的手机，第一次用?，真的手感都不一样，用的很舒服，手机原装正品未激活，自营物流是真的快，早上下单下午就到了，物流小哥人也好，五星,5,
12500329362,"已购此款金色,活动时节省千来元，送货速度没得说，用了两年没有出现任何问题，京东直营，放心选购。再来一台黑色先生用，大容量不用担心内存不够，用券后超省。",5,
12499973390,不错的,5,
12499422731,此用户未填写评价内容,5,
12499385128,第一次用苹果，非常满意！不后悔,5,
12498821051,弄了我好久，都是蒙逼状态，还可以,5,
12497657263,不错啊，是正品，。，。，。，。本来还想买xs的,5,
12495887042,正品保修值得你我拥有，就是没有手机壳什么的有点难受，好用，当天下货当天到很快,5,
12494595569,上午下单下午就收到了哈哈京东物流真的没话说，苹果手机第一次用，慢慢习惯。感觉还可以吧！,5,
12494433879,手机是正品，用起来很流畅挺不错!8P玩游戏挺舒服的。质感不错,5,
12493964731,此用户未填写评价内容,5,
12493781870,快递和服务很好，先用一段时间再评价,5,
12493525907,手机可以。配送太垃圾。,5,
12493067288,手机挺好的，查了是正品,5,
12492483653,还可以吧,5,
12491961227,相信京东自营的苹果，京准达也挺准时，开始想买个二手的苹果8p 后来还是不太放心，所以就加了点钱买个新的，也是给自己一个安心,5,
12491704009,很喜欢，流畅，刚刚开始还不太适合苹果系统，手机很好。,5,
12491553622,用过几天才来评价，反应速度，音质都不错。开始还担心是否正品，电脑上面也查了的确是正品，京东不错，没有让我失望!,5,
12490943398,老公用了一段时间来评价的。速度很快。这次减价等了一周才有256g的。不容易啊。好用。一直用的苹果,5,
12490321304,很棒，全新机，国行，2019年生产的，京东品质就是好。,5,
12489925318,京东自营值得信赖物美价廉，货真，价实。,5,
12489812911,此用户未填写评价内容,5,
12489344526,手感挺好，不错,5,
12489178934,确实是硬手货  在我之前用过的其他手机中  它的系统 运行绝对劲爆,5,
12488305199,机子是正品，非常不错！希望以后机子一切好，别出问题！快递，简直是太快了！！！卖家很好，服务那真的没话说，一个字，好！宝贝也非常好，特意使用了几天才确认的！发的京东物流也非常给力！这次网上购物是我最满意的一次，推荐大家购买！,5,
12488000609,"物流有点快！客服很耐心！
使用评价目前没出什么问题
新手持续努力学习中
后期没有问题再追评?",5,
12487073658,全新国行，苹果跳楼大甩卖买的，好的地方不说了说点不好的地方以供参考吧，祖传的信号差点但是问题不大，电量不是太耐玩充着电玩可以满足游戏玩家的更多幻想，大屏打游戏舒服就是有点累手对比安卓机我反正很满意,5,
12487000954,很流畅，很好用，我买的时候黑色的没货了，本来想买黑色的来着,5,
12486460179,手机是正品，用着不错。,5,
12486396448,手机很满意用了几天像素音质用行速度都很快,5,
12485982201,东西不错,5,
12485837932,不怕死的手机,5,
12485243769,刚才收到！京东物流赞一个！很好很快！必须滴不错！,5,
12484968640,手机收到了，包装完整，打开后手机没有磨损，包装很好，第一次用苹果手机，心里激动，好多地方都不懂?，不过手机很好看，手机本身摸着也很薄，喜欢！用后再来！,5,
12484891314,第二次在京东上买苹果手机了  只相信京东,5,
12484648943,收到货了，很喜欢,5,
12484072315,纠结了好久一直看7P的128G跟8P的，感觉电子产品还是尽量买新不买旧。以前就用苹果。之后换了R9S用了两年，让我对安卓彻底无爱了，不是我不爱国，是哪个好用我用那个。用过就知道。,5,
12484048117,第一次在京东买手机，头天下单第二天就到了，包装还行，没有损坏，朋友帮忙开箱验机，是2019年薪生产的，保修期也是一年，8p老公也很喜欢，大小正合适，手感很好，非常满意，先期好评，在用些日子再来追加吧。,5,
12484002972,咋天买的今天就到了物流速度真的很快 ，快递员也很帅，好评,5,
12483922360,刚入手，外观是全新的，物流也很给力，好评！,5,
12483150723,手机到手，激活后使用效果不错，19年生产的，正品,5,
12482821231,第一次买苹果，也是第一次花这么多钱买手机，希望不要让我失望，过段时间我再回来评价使用体验,5,
12482731937,这个价格应该是****了，很实惠，到货也非常快。正品保障。,5,
12482712221,没有问题。,5,
12482710223,很好、、很便宜、很强大，儿子很喜欢。吃鸡特效全开无压力。,5,
12482655658,我用了一个多礼拜来评价的，上午预定下午就送到了玩游戏很给力 上下双扬声器，处理速度不用说 个人感觉64G有点小 查询是新机,5,
12482201547,手机质量没什么问题，物流很快，唯一的就是京东能不能在包装上用点心，就用个纸盒子一装，也不放点防震泡沫，就让机器在个大盒子里面晃荡，合适吗?再就是，就算价格偏下，可是一点赠品没有，是不是对消费者也有点太糊弄了。,5,
12482060221,很好，一直用的苹果，这次在京东上买的，是正品，相信京东的质量,5,
12481492064,还可以,5,
12481244381,"性能没得说
指纹识别速度快
虽说支持快充 但单独陪充电器又得小几百
喜欢全面屏体验前沿技术就选择x系列 多掏钱
喜欢以前的经典设计那选择8p是绝对正确的选择 省钱
但就目前来说 各项性能绝对够你用的",5,
12481204156,送得很快，质量就那样吧，没一点优惠。。。。。。。。。。。。。？？？,5,
12480979132,此用户未填写评价内容,5,
12480920645,4788买的，还行，国行全网通正品。,5,
12480852055,不错的，是全新未拆封正品手机。比实体店便宜好多,5,
12480760694,下午收到的，物流真心的快。先用着。第一次京东买苹果。后续追加评价,5,
12480545913,不错用着挺好的，手感也不错。不错不错要是在有点赠品更好哈哈,5,
12480372703,收到没有发票呢，送的东西就是充电线和充电头还有耳机，就没了,5,
12480149799,手机还行，不知道时间长了会怎么样，一会在追加评价,5,
12480084305,"己前用6plus,现在换了8plus之后感觉很好",5,
12479983659,此用户未填写评价内容,5,
12478996478,也想过买?r但是这个8p电量真的很耐用，刚开机的时候也是满电，希望越做越好,5,
12478720219,手感非常好、颜色也很喜欢、没发现别的问题,5,
12478710645,说实话，京东快递发错站点也就算了，这么卡的手机我也是醉了，就这还苹果系统？我用之前的小米开3g都比这个垃 圾快,5,
12478673446,苹果就是好用,5,
12478653616,包装完好，下了单就开始各种期待，终于还是在下午到了。快递小哥冒着雨都送过来了，点赞点赞！！！！,5,
12478566655,手机 电脑都在京东购买，使用下来还挺好的，最新的生产日期，手机音质也无杂音，比门店便宜了好几百，主要是正品，满意满意！相信京东,5,
12478216097,物流特别快。手感特舒服。很好用。,5,
12478095196,还可以吧，目前没什么问题，仔细看了也没下次，激活日期也正常，还行，有什么问题在来追评！,5,
12478089113,手机真不错，第一次用苹果手机，感觉真好，各方面都不错，,5,
12478082535,很好用，而且快递也很给力，第二天就收到了，好用推荐哦,5,
12478044411,用了几天感觉还好，拿着手感不错,5,
12477913205,已经是第二部了.觉得性价比高才买的.总体好评,5,
12477120440,此用户未填写评价内容,5,
12477020789,非常好   第一次用苹果手机 感觉也好,5,
12476933889,手机收到了，是正品，现在刚用还没有问题，用一段时间再过来追评，就是稍微有点贵，其他都很好，质量杠杠的。好评,5,
12476622619,此用户未填写评价内容,5,
12476586486,此用户未填写评价内容,5,
12476061434,此用户未填写评价内容,5,
12475822723,手机非常好，官网查过了，是全新机，之前一直想买银色的，黑色的熄屏更好看！不过第一次使用ios，得适应适应，玻璃后盖非常脆弱，得马上买个手机壳！,5,
12475643323,屏幕效果不错，速度和安卓千元机差不多！苹果8P不是ios11系统吗？为啥我收到的是ios12.1.2系统？,5,
12475517596,第一次用苹果   刚到手眼前一亮  后续用用再看。,5,
12475355115,使用了一段时间，比较流畅，好用，不足之处是价格贵，屏幕占比低。,5,
12475349042,好看好看 第一次用苹果感觉还不错超喜欢苹果原相机奈斯?,5,
12474843150,苹果系统就是流畅，吃鸡一点都没有压力啊，喜欢！,5,
12474631820,没问题，还是喜欢8P！,5,
12474243853,用惯小屏感觉好大好重，希望会好咯用咯，期待,5,
12473354255,学生党6s刚出入的用了三年xs换不起想入8p看评价还是慌的一批.发货很快昨天下单今天中午到很满意。,5,
12473219546,电子产品只信赖京东。物流快，客服有耐心。,5,
12473211003,还是不可以,5,
12472863838,价格不错，比官网便宜，~的应该可以放心，买给老妈的她很喜欢。,5,
12472333670,是真的      没有问题，,5,
12471763492,还不错，一开始不熟悉苹果系统，慢慢熟悉就操作较快了，我觉得很多快捷键可以给个详细的说明，这样好研究上手。用惯了安卓系统的返回键，蛮难才适应苹果的。因为说苹果速度快才入手的。手感不错，就是自己手短，拿着手机有点hold不住，一定要贴个指环才安全。,5,
12471522355,不错哦！我在京东上买几个手机了，放心的。,5,
12471520466,运行速度还可以！各种方法查询了，是正品无疑！一直在京东买手机，感觉还可以！但第一次买这么大的屏幕，感觉操作起来有点不顺手！只能慢慢适应哦！废话不多说，上传图片！,5,
12471279528,手机还可以，送货挺快的，期待后期使用体验，希望不辜负我得期望！,5,
12471160642,"跟着老大用8p, 手感很棒",5,
12470618635,又一次购买，还是那么值得信任，开箱之后玩了一会，很可以，以后有需要接着买,5,
12470481317,物美价廉值得购买,5,
12470178080,手机收到了，很好操作，反应也快，很好用,5,
12469407179,此用户未填写评价内容,5,
12469337358,包装完好，手机全新未拆封，早就想入手一台了，希望京东服务越来越好,5,
12469137477,用了就天还行吧，比我的7快一点，还是挺相信京东的，希望可以帮助想买的朋友！还有，快递员等我签收了才有的，很负责，嘻嘻,5,
12469136249,买来玩游戏的，游戏体验极好。手机是新的，用起来很流畅，表面也没什么问题。满意,5,
12468954119,包装很精美，京东小哥的物流速度和服务真是没得说，京东上买手机一直都是我的不二选择，非常满意的一次网购体验,5,
12468414661,很不错的一次购物，老婆很喜欢反应速度很快！,5,
12467679425,高效快捷。比实体店都便宜而且有发票。京东太棒了,5,
12467620455,目前用起来还不错，通关渠道查了是正品。,5,
12467571580,一切正常,5,
12467480913,用了大半个月了吧，感觉手感有点重之外，其他都挺好的，苹果的设置还真的挺人性化的！,5,
12467099926,没有想到降价那么严重，比我朋友那里还便宜，本来还很犹豫的，刚好昨天开始剩余10小时就害怕错过然后赶紧下单，很ok真的很美，然后在朋友的帮助下查了序列号是正品喔！一直很相信京东！接着就是快递真的很快！超级快！哈哈哈哈完美！,5,
12466926080,用了一个多星期才评价，手机没问题，正品，好评,5,
12466517881,系统流畅，还不错用着看看吧，,5,
12466021805,非常完美。,5,
12465277646,京东给力得很，昨天刚下的单今天就到了，手机也很好，我查了一下没有什么问题，是原封正品，没有任何磨损。,5,
12465143944,很好哦！！！！使用流畅，内存大，运行棒棒哒！！！！,5,
12465095685,半年前也是在京东买的OPPO Find X因为是曲屏，手滑不小心把屏弄碎了，本来想着换屏结果价格让我有了退路，想想还不如重新买个新的，真的曲屏太脆弱，估计这辈子都不会再买曲屏的了。之前用的iphone6差不多用了两年而且还不卡，要不是因为进水估计还能用，所以还是选择了iphone，激活后完美复制了iphone6，是正品没错了，开心?,5,
12465042654,手机不错，狠狠心买了，流畅的不得了，用的还可以,5,
12464926790,心仪的8p  挺好的 正品,5,
12464757717,用着比较流畅，不卡，唯一选择苹果的理由,5,
12464370231,包装太过简陋了  几千块钱的东西就这样装  不过快递小哥服务还可以,5,
12464015766,再过几天就是弟弟的生日了，也不知道该送他什么礼物比较好，看他挺喜欢玩游戏的，就决定送他一部新手机，本来想给他买iphonexs max，他说不喜欢，就要8plus，我也不懂为什么，不过只要弟弟自己喜欢，我这个做姐姐的也就很开心，但是我让他必须用我的照片当做壁纸，一直用到换下一个新手机为止，让他心里时时刻刻想着我这个姐姐！！！,5,
12463994910,挺好，反应挺快的,5,
12463807021,机子很好的 是正品  有需要的朋友可以放心购买   京东物流超级快 隔天就到了  赞?,5,
12463806819,此用户未填写评价内容,5,
12463609467,手机还行吧。速度快不卡用着舒服。就是不知道是不是翻新机了。,5,
12463528128,现在正在使用，去查看后是正品，具体使用的情况后期会追加评论,5,
12463380861,目前用起还可以，但愿后面也不会出啥问题。,5,
12463022721,原包装，送货快，产品质量很好。,5,
12463010551,此用户未填写评价内容,5,
12462431339,感觉用着还不错，暂时没发现有什么问题，还是很信赖京东，经常在京东购物，电子产品第一次，不知道售后会如何，希望用不上售后！,5,
12461954142,手机正品行货，运行流畅，性能强悍，安全性高，服务到位,5,
12461275686,手机是全新的，贼@好用,5,
12460979134,刚开始挺担心的，看到很多差评，喘着试试的心态买了，到手后我直接拿苹果店验了，是真的，也没有啥瑕疵,5,
12460896855,非常不错,5,
12460816698,相信京东，快递给力，东西也很不错，性价比高！,5,
12460627274,呀，真的期待了好久，终于下手了，还是支持京东！送货快隔天就到了，很期待的打开包装！果然非常的不错期待还是值得的！先用一段时间，一直用苹果的对苹果还是有很高的信赖的！非常不错，非常喜欢！,5,
12460470330,挺好用的，机子爱思验过了，没什么问题，第一次在京东上买这么贵的东西，收货前很不安，现在心里放下了块石头，还不知道以后会怎样，先用用，打算用三年是没问题的。,5,
12460248383,非常好  物流也快,5,
12460051110,苹果还是一如既往得好，系统跟流畅，外观大方美气，相信苹果。,5,
12459689806,还没拆箱 用过后评论,5,
12459296362,此用户未填写评价内容,5,
12459158522,宝贝已收到，满意，物流也很快,5,
12459098575,很喜欢这个手机。快递服务很棒，客服也很细心解答，今天第一天使用，感觉很好。,5,
12458992742,手机很强大，非常的喜欢，目前没有什么毛病，先用着看看。,5,
12458897196,挺好的 开心～,5,
12458785762,乘着降价立马入手的，一直觉得iPhone 8p玫瑰金颜色比xs的好看，配上透明的壳，超美超赞！！,5,
12458564313,还不错,5,
12458347726,东西好，就是好歹也是五千块钱的东西，不说送点什么，包装也那么简陋，一个盒子一个防撞空气袋，,5,
12458163649,惨状太简陋，手机还行，好看,5,
12458062851,此用户未填写评价内容,5,
12458024962,挺好的，自己激活很方便 ，,5,
12457925344,手机真的不错，是全新未激活的，之前看评论还有点担心不过到手一看就放心了。快递也很准时,5,
12457848797,挺好的，早上拿到的货 玩了两把吃鸡不卡顿，反应也不慢 听歌这些音质特别好,5,
